reads,sketch_id,shared_hashes,mlst,meca,pvl,scc,clindamycin,rifampicin,ciprofloxacin,vancomycin,tetracycline,mupirocin,gentamicin,trimethoprim,penicillin,methicillin,erythromycin,fusidicacid,pubmlst_id,resolution
4000,SAMEA1464146,562,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
4000,SAMEA24705418,551,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
4000,SAMEA89962918,550,ST45,MRSA,PVL-,Vc,R,S,R,S,R,S,R,S,R,R,R,S,35605,10k
4000,SAMEA1317242,549,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
4000,SAMEA104137098,548,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
5000,SAMEA3929454,478,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
5000,SAMEA3929475,478,ST45,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,35605,10k
5000,SAMEA1464146,477,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
5000,SAMEA3595397,477,ST45,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,35605,10k
5000,SAMN05345433,475,ST45,MSSA,PVL-,-,R,S,S,S,S,S,S,S,S,S,R,S,35605,10k
6000,SAMEA2384022,415,ST45,MRSA,PVL-,SCCmec-II,S,S,S,S,S,R,S,R,R,R,S,S,35605,10k
6000,SAMEA3401329,415,ST45,MRSA,PVL-,Vc,R,S,R,S,R,S,R,S,R,R,R,S,35605,10k
6000,SAMEA3890713,414,ST45,MRSA,PVL-,Vc,R,S,R,S,R,S,R,S,R,R,R,S,35605,10k
6000,SAMEA1028405,412,ST45,MRSA,PVL-,SCCmec-IV,R,S,R,S,S,S,S,S,R,R,R,S,35605,10k
6000,SAMEA1464146,411,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
7000,SAMEA2384022,372,ST45,MRSA,PVL-,SCCmec-II,S,S,S,S,S,R,S,R,R,R,S,S,35605,10k
7000,SAMEA3595392,367,ST45,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,35605,10k
7000,SAMN05337145,367,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
7000,SAMEA90208168,366,ST45,MRSA,PVL-,Vc,R,S,R,S,R,S,R,S,R,R,R,S,35605,10k
7000,SAMN05340309,366,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35605,10k
8000,SAMEA90208168,347,ST45,MRSA,PVL-,Vc,R,S,R,S,R,S,R,S,R,R,R,S,35605,10k
8000,SAMEA2384022,343,ST45,MRSA,PVL-,SCCmec-II,S,S,S,S,S,R,S,R,R,R,S,S,35605,10k
8000,SAMEA3401329,343,ST45,MRSA,PVL-,Vc,R,S,R,S,R,S,R,S,R,R,R,S,35605,10k
8000,SAMEA2340714,342,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,35605,10k
8000,SAMEA3401299,342,ST45,MRSA,PVL-,Vc,R,S,R,S,R,S,R,S,R,R,R,S,35605,10k
1000,SAMEA3214622,1414,ST45,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,35607,10k
1000,SAMN05340578,1413,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
1000,SAMEA24722668,1412,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,35607,10k
1000,SAMEA104317549,1411,ST45,MRSA,PVL-,SCCmec-V,S,S,S,S,S,S,S,S,R,R,S,S,35607,10k
1000,SAMEA104137098,1410,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
2000,SAMEA104137098,1011,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
2000,SAMEA104152198,1011,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
2000,SAMN05340542,1003,ST45,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,35607,10k
2000,SAMN05345433,1001,ST45,MSSA,PVL-,-,R,S,S,S,S,S,S,S,S,S,R,S,35607,10k
2000,SAMN05340923,998,ST45,MSSA,PVL-,-,R,S,S,S,S,S,S,S,S,S,R,S,35607,10k
3000,SAMEA104137098,775,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
3000,SAMEA104152198,775,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
3000,SAMEA1464146,760,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
3000,SAMEA1317242,758,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
3000,SAMN05340542,758,ST45,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,35607,10k
4000,SAMEA104137098,635,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
4000,SAMEA104152198,635,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
4000,SAMEA1464146,635,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
4000,SAMEA24705418,628,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
4000,SAMEA3929475,625,ST45,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,35607,10k
5000,SAMEA104137098,542,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
5000,SAMEA104152198,542,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
5000,SAMEA1464146,540,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
5000,SAMEA3929475,539,ST45,MSSA,PVL-,-,R,S,S,S,S,S,S,S,R,S,R,S,35607,10k
5000,SAMEA3929454,537,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
6000,SAMEA1464146,465,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
6000,SAMEA3181246,460,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
6000,SAMEA1028405,458,ST45,MRSA,PVL-,SCCmec-IV,R,S,R,S,S,S,S,S,R,R,R,S,35607,10k
6000,SAMEA2384022,458,ST45,MRSA,PVL-,SCCmec-II,S,S,S,S,S,R,S,R,R,R,S,S,35607,10k
6000,SAMN05337145,458,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
7000,SAMEA3595392,411,ST45,MRSA,PVL-,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,35607,10k
7000,SAMEA2384022,410,ST45,MRSA,PVL-,SCCmec-II,S,S,S,S,S,R,S,R,R,R,S,S,35607,10k
7000,SAMEA2340714,409,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,35607,10k
7000,SAMN05337145,408,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
7000,SAMEA2664881,406,ST45,MRSA,PVL-,SCCmec-VI,S,S,S,S,S,S,S,S,R,R,S,R,35607,10k
8000,SAMEA2340714,381,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,S,S,S,S,35607,10k
8000,SAMN05337145,379,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
8000,SAMEA2340511,378,ST45,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
8000,SAMEA2384022,377,ST45,MRSA,PVL-,SCCmec-II,S,S,S,S,S,R,S,R,R,R,S,S,35607,10k
8000,SAMEA1464146,376,ST54,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35607,10k
1000,SAMN04868130,1450,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,S,S,35868,10k
1000,SAMEA4031884,1449,ST254,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,35868,10k
1000,SAMN04868134,1448,ST8,MRSA,PVL+,SCCmec-IV,R,S,S,S,S,S,S,S,R,R,R,S,35868,10k
1000,SAMN02865127,1447,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
1000,SAMN04868196,1447,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
2000,SAMN04868196,1047,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
2000,SAMN02865127,1041,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
2000,SAMN04868156,1037,ST8,MRSA,PVL+,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,S,35868,10k
2000,SAMN04875154,1037,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,35868,10k
2000,SAMEA1990017,1035,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
3000,SAMN04875154,786,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,35868,10k
3000,SAMN04868111,777,ST8,MRSA,PVL+,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,S,35868,10k
3000,SAMN04868196,776,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
3000,SAMN05728374,775,ST8,MSSA,PVL+,-,S,S,S,S,S,S,S,S,R,S,R,S,35868,10k
3000,SAMN06167287,775,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
4000,SAMN04875154,629,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,35868,10k
4000,SAMN04868111,625,ST8,MRSA,PVL+,SCCmec-II,S,S,S,S,S,S,S,S,R,R,S,S,35868,10k
4000,SAMN08040121,621,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
4000,SAMN04868025,620,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
4000,SAMN04868101,620,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
5000,SAMN04868147,530,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
5000,SAMEA1990017,529,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
5000,SAMEA1709208,527,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,R,R,S,R,R,R,S,35868,10k
5000,SAMN04868025,527,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
5000,SAMN04875154,527,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,35868,10k
6000,SAMN04868147,459,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
6000,SAMEA1709208,456,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,R,R,S,R,R,R,S,35868,10k
6000,SAMEA1990017,455,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
6000,SAMEA4368782,455,ST254,MSSA,PVL*,-,S,S,S,S,S,S,S,S,S,S,S,S,35868,10k
6000,SAMN04875154,454,ST8,MRSA,PVL*,SCCmec-II,S,S,R,S,S,S,S,R,R,R,S,S,35868,10k
7000,SAMN04868147,402,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
7000,SAMEA3283620,399,ST8,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,35868,10k
7000,SAMN04868154,399,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
7000,SAMN04868305,399,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
7000,SAMEA1990017,397,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
8000,SAMN04868147,368,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
8000,SAMN04868025,366,ST8,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,R,S,35868,10k
8000,SAMN04868305,366,ST8,MRSA,PVL+,SCCmec-IV,S,S,R,S,S,S,S,S,R,R,R,S,35868,10k
8000,SAMEA1317407,365,ST8,MRSA,PVL*,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35868,10k
8000,SAMEA3283620,365,ST8,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,35868,10k
1000,SAMN08815196,1443,ST1,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,35870,10k
1000,SAMEA103891371,1440,ST1,MRSA,PVL+,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,35870,10k
1000,SAMEA2383885,1437,ST1,MSSA,PVL+,-,S,S,S,S,S,S,S,S,R,S,S,R,35870,10k
1000,SAMEA2384527,1435,ST1,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,35870,10k
1000,SAMEA103891373,1434,ST1,MRSA,PVL+,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,S,35870,10k
2000,SAMEA3181497,1032,ST474,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,35870,10k
2000,SAMEA3181456,1026,ST1,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,35870,10k
2000,SAMEA2335117,1025,ST1,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,35870,10k
2000,SAMEA2385154,1025,ST1,MRSA,PVL+,SCCmec-V,S,S,S,S,R,S,R,S,R,R,S,R,35870,10k
2000,SAMN08111965,1022,ST1,MSSA,PVL+,-,S,S,S,S,S,S,S,S,S,S,S,r,35870,10k
3000,SAMEA103891351,765,ST1,MRSA,PVL*,SCCmec-III,R,S,S,S,R,S,S,S,R,R,R,S,35870,10k
3000,SAMEA2041710,759,ST1,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,R,35870,10k
3000,SAMEA2298711,759,ST1,MSSA,PVL+,-,S,S,S,S,S,S,S,R,S,S,S,S,35870,10k
3000,SAMEA2335117,758,ST1,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,35870,10k
3000,SAMEA103891371,757,ST1,MRSA,PVL+,SCCmec-IV,S,S,S,S,R,S,S,S,R,R,S,S,35870,10k
4000,SAMEA2827033,618,ST1,MSSA,PVL*,-,R,S,S,S,R,S,S,S,R,S,R,S,35870,10k
4000,SAMEA2664715,617,ST1,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,R,35870,10k
4000,SAMN08111904,616,ST1,MSSA,PVL+,-,S,S,S,S,S,S,S,S,S,S,S,r,35870,10k
4000,SAMEA2041710,615,ST1,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,R,35870,10k
4000,SAMEA3448847,614,ST1,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,35870,10k
5000,SAMEA3283328,538,ST1,MSSA,PVL*,-,R,S,S,S,R,S,S,S,R,S,R,S,35870,10k
5000,SAMEA3181456,537,ST1,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,35870,10k
5000,SAMEA2827033,535,ST1,MSSA,PVL*,-,R,S,S,S,R,S,S,S,R,S,R,S,35870,10k
5000,SAMN08815344,534,ST1,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,35870,10k
5000,SAMEA3924231,533,ST1,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,35870,10k
6000,SAMEA3181456,469,ST1,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,35870,10k
6000,SAMEA2664715,467,ST1,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,R,35870,10k
6000,SAMEA104452105,466,ST1,MRSA,PVL*,SCCmec-III,S,S,S,S,R,S,S,S,R,R,S,S,35870,10k
6000,SAMEA2827033,466,ST1,MSSA,PVL*,-,R,S,S,S,R,S,S,S,R,S,R,S,35870,10k
6000,SAMEA2041710,465,ST1,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,R,35870,10k
7000,SAMEA1568644,412,ST1,MRSA,PVL+,SCCmec-V,r,S,S,S,R,S,R,S,R,R,r,R,35870,10k
7000,SAMN08815344,412,ST1,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,35870,10k
7000,SAMEA2827033,411,ST1,MSSA,PVL*,-,R,S,S,S,R,S,S,S,R,S,R,S,35870,10k
7000,SAMEA103948802,410,ST1,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,R,35870,10k
7000,SAMEA3181456,410,ST1,MSSA,PVL*,-,R,S,S,S,S,S,S,S,R,S,R,S,35870,10k
8000,SAMN08815344,374,ST1,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,35870,10k
8000,SAMEA1568644,372,ST1,MRSA,PVL+,SCCmec-V,r,S,S,S,R,S,R,S,R,R,r,R,35870,10k
8000,SAMEA2743265,372,ST1,MRSA,PVL*,SCCmec-III,r,S,S,S,R,S,S,S,R,R,r,S,35870,10k
8000,SAMEA698527,372,ST1,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,S,35870,10k
8000,SAMEA2664715,369,ST1,MRSA,PVL*,SCCmec-IV,S,S,S,S,S,S,S,S,R,R,S,R,35870,10k
1000,SAMN05340397,1462,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
1000,SAMEA2385196,1461,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
1000,SAMEA3542532,1459,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
1000,SAMN05339702,1459,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
1000,SAMN05340354,1453,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
2000,SAMEA3573697,1076,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
2000,SAMN05336819,1069,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
2000,SAMEA3542575,1064,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
2000,SAMN05340354,1064,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
2000,SAMEA3542574,1058,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
3000,SAMEA3573697,801,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
3000,SAMEA4008437,798,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,35871,10k
3000,SAMEA3542575,796,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
3000,SAMEA4008753,796,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
3000,SAMEA4008477,795,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
4000,SAMEA3573697,661,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
4000,SAMEA4008437,656,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,35871,10k
4000,SAMEA70273918,656,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
4000,SAMEA957270,654,ST36,MRSA,PVL-,SCCmec-II,R,R,R,S,S,S,S,S,R,R,R,S,35871,10k
4000,SAMEA1317420,653,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
5000,SAMEA3573697,557,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
5000,SAMEA70273918,557,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
5000,SAMEA4008437,555,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,35871,10k
5000,SAMEA4008454,553,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
5000,SAMEA104197093,552,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,35871,10k
6000,SAMEA3542564,483,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
6000,SAMEA70273918,483,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
6000,SAMEA3542569,481,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
6000,SAMEA3573697,481,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
6000,SAMN06327692,481,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35871,10k
7000,SAMEA4008437,431,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,35871,10k
7000,SAMEA70273918,428,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
7000,SAMEA3542564,426,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
7000,SAMN06327692,425,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35871,10k
7000,SAMEA1316777,423,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,S,35871,10k
8000,SAMEA70273918,394,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,S,R,R,R,S,35871,10k
8000,SAMEA3542564,389,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
8000,SAMN06327692,389,ST30,MSSA,PVL-,-,S,S,S,S,S,S,S,S,R,S,S,S,35871,10k
8000,SAMEA1317420,388,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,S,S,R,R,R,R,S,35871,10k
8000,SAMEA4008437,388,ST36,MRSA,PVL-,SCCmec-II,R,S,R,S,S,R,R,R,R,R,R,R,35871,10k
1000,SAMEA3448848,1171,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
1000,SAMEA1464135,1169,ST123,MSSA,PVL*,-,S,S,S,S,S,S,S,S,R,S,S,R,36588,10k
1000,SAMEA3449106,1165,ST121,MSSA,PVL+,-,R,S,S,S,R,S,S,S,R,S,R,S,36588,10k
1000,SAMEA3448949,1161,ST121,MSSA,PVL+,-,S,S,S,S,S,S,S,S,R,S,S,S,36588,10k
1000,SAMEA3449052,1159,ST121,MSSA,PVL+,-,R,S,S,S,R,S,S,S,R,S,R,S,36588,10k
2000,SAMEA3448958,802,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,36588,10k
2000,SAMEA3448848,794,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
2000,SAMEA3464972,787,ST121,MSSA,PVL+,-,S,S,S,S,S,S,S,R,R,S,S,S,36588,10k
2000,SAMEA3448896,786,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
2000,SAMEA3449066,781,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
3000,SAMEA3448896,566,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
3000,SAMEA3448848,565,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
3000,SAMEA3448958,565,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,36588,10k
3000,SAMEA3929410,564,ST121,MSSA,PVL+,-,S,S,S,S,S,S,S,S,R,S,S,S,36588,10k
3000,SAMEA3448911,557,ST121,MSSA,PVL+,-,S,S,S,S,S,S,S,R,R,S,S,S,36588,10k
4000,SAMEA3448848,448,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
4000,SAMN06327836,445,ST1413,MSSA,PVL+,-,S,S,S,S,S,S,S,R,R,S,S,S,36588,10k
4000,SAMN08131410,442,ST121,MSSA,PVL+,-,R,S,S,S,R,S,S,R,R,S,R,S,36588,10k
4000,SAMEA3448958,440,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,36588,10k
4000,SAMEA3929410,440,ST121,MSSA,PVL+,-,S,S,S,S,S,S,S,S,R,S,S,S,36588,10k
5000,SAMEA3448848,381,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
5000,SAMN08131693,380,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,36588,10k
5000,SAMN08131410,379,ST121,MSSA,PVL+,-,R,S,S,S,R,S,S,R,R,S,R,S,36588,10k
5000,SAMN06327554,377,ST1413,MSSA,PVL+,-,S,S,S,S,S,S,S,R,R,S,S,S,36588,10k
5000,SAMN06327836,375,ST1413,MSSA,PVL+,-,S,S,S,S,S,S,S,R,R,S,S,S,36588,10k
6000,SAMN08131410,344,ST121,MSSA,PVL+,-,R,S,S,S,R,S,S,R,R,S,R,S,36588,10k
6000,SAMEA3448848,343,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
6000,SAMN08131693,338,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,36588,10k
6000,SAMEA2710473,337,ST121,MSSA,PVL+,-,R,S,S,S,S,S,S,S,R,S,R,S,36588,10k
6000,SAMN06327554,336,ST1413,MSSA,PVL+,-,S,S,S,S,S,S,S,R,R,S,S,S,36588,10k
7000,SAMN06327554,303,ST1413,MSSA,PVL+,-,S,S,S,S,S,S,S,R,R,S,S,S,36588,10k
7000,SAMEA3448848,300,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,S,R,S,S,S,36588,10k
7000,SAMN08131410,299,ST121,MSSA,PVL+,-,R,S,S,S,R,S,S,R,R,S,R,S,36588,10k
7000,SAMEA3448953,297,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,36588,10k
7000,SAMEA3448995,295,ST121,MSSA,PVL+,-,S,S,S,S,R,S,S,R,R,S,S,S,36588,10k
